"Link.ID","Source.name","Source.Display.Name","Source.type","Target.name","Target.Display.Name","Target.type","Confidence","Documents","Document.IDs","Relationships"
87,"C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C2=CC(=O)OC2)[C@H](O)[C@H](O)[C@H]1O","G-STROPHANTHIN","DRUG","ACTIVE RHEUMATIC FEVER","ACTIVE RHEUMATIC FEVER","CONDITION",61.3176757820103,1,"Medline_5081438","Prepositional"
88,"CFP","CFP","GENE","ACTIVE RHEUMATIC FEVER","ACTIVE RHEUMATIC FEVER","CONDITION",65.5614226382603,1,"Medline_5668792","Prepositional"
89,"UBA7","UBA7","GENE","ACTIVE RHEUMATIC FEVER","ACTIVE RHEUMATIC FEVER","CONDITION",59.818449069564,1,"Pmcoa_5478839","GeneExpression"
90,"EDN1","EDN1","GENE","ACTIVE RHEUMATIC FEVER","ACTIVE RHEUMATIC FEVER","CONDITION",68.7572163670209,1,"Pmcoa_4389480","Prepositional"
0,"COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC","COLCHICINE","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",88.2094463112815,125,"Medline_18376515,Medline_14751913,Medline_17997813,Medline_23342241,Medline_5859550,Medline_14644973,Medline_14751912,Medline_3314832,Pmcoa_2745774,Medline_3820512,Patent_WO2015097567A1,Medline_7120118,Patent_US20090269425,Patent_US20110190397,Patent_US20110275720,Patent_US8445541,Medline_12835821,Medline_23192503,Patent_US20110046227,Patent_US20110207825,Patent_US20120208881,Patent_US20140044811,Patent_US8093298,Pmcoa_3226106,Patent_US7619004,Patent_US8440722,Patent_EP2303302B1,Patent_US8440721,Medline_17997801,Patent_EP2303302A2,Patent_US20100179169,Pmcoa_3913257,Patent_US20100137235,Patent_US7906519,Patent_US9149500,Patent_US8093296,Patent_US20100305171,Patent_US20110213037,Patent_US8093297,Patent_US20100222290,Patent_US20110039940,Patent_US8039516,Patent_US8097655,Medline_16046775,Patent_US20120208891,Patent_US7915269,Patent_US7601758,Medline_26165106,Patent_US20110190396,Patent_US8039515,Patent_WO2011022532A2,Patent_US7935731,Patent_US7964648,Medline_24650777,Medline_25858137,Patent_US20100305172,Patent_US20160151438,Patent_US7820681,Patent_WO2011022539A2,Patent_US20110046228,Patent_US20140107213,Medline_15570646,Patent_US8236279,Patent_EP1286704A2,Patent_US20050079133,Patent_US7223380,Patent_US7582281,Patent_US20060188438,Patent_US20050084448,Patent_US20070122342,Patent_US20130165631,Medline_27802508,Patent_US7229604,Patent_US7615208,Patent_WO2001091807A2,Patent_EP2316494A1,Patent_US7632484,Patent_US20070297976,Patent_US6692724,Patent_US7067111,Patent_US20100055035,Patent_US20140200329,Medline_2196674,Medline_27756973,Pmcoa_3672764,Medline_20110792,Patent_EP2627331A1,Patent_US8524754,Patent_WO2012092395A2,Medline_17054279,Patent_EP2521716A2,Patent_US20130345271,Patent_US20150105410,Medline_25123076,Patent_US9216179,Patent_WO2012050589A1,Patent_EP2582683A1,Patent_US20160250193,Medline_22854175,Patent_US20130296345,Patent_WO2011126852A2,Patent_EP2658846A2,Patent_US9402827,Patent_WO2016011104A1,Patent_US20170319552,Patent_WO2011159732A1,Patent_EP2521716B1,Patent_EP2560642A2,Patent_US20130178484,Patent_US20120129903,Patent_US20160374993,Medline_26034851,Patent_US20120172405,Patent_US20130331403,Patent_US20160143889,Patent_EP2658846B1,Patent_US20170119707,Patent_WO2011085009A2,Medline_18264188,Patent_US20130059868,Patent_WO2017147270A1,Medline_3288754,Patent_US8546436,Medline_26274585,Pmcoa_4537114","Prepositional,Treat,AssociationNegative"
1,"ACTH","ACTH","GENE","ACUTE GOUT","ACUTE GOUT","CONDITION",73.1458554662001,3,"Pmcoa_3978463,Medline_8035395,Medline_24650777","Prepositional,Treat"
2,"COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O","NAPROXEN","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",78.3968654951472,2,"Medline_843115,Medline_857623","Prepositional,Treat"
3,"ANAKINRA","ANAKINRA","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",80.6910537136495,14,"Pmcoa_2592794,Patent_EP3049086A1,Patent_EP3134091A1,Patent_WO2014011906A2,Pmcoa_2948378,Medline_25177840,Patent_WO2014011911A2,Patent_WO2014110114A1,Patent_WO2015164374A1,Patent_EP2872518A2,Patent_EP2943202A1,Patent_WO2015048281A1,Medline_26126095,Pmcoa_1906806","Association,Prepositional,Treat"
4,"CC(=O)NCCOC(=O)[C@H](Oc1cccc(c1)C(F)(F)F)c1ccc(Cl)cc1","ARHALOFENATE","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",0,3,"Patent_US20140128438,Patent_US20140128439,Patent_US9060987","AssociationNegative"
6,"COc1ccc2n(C(=O)c3ccc(Cl)cc3)c(C)c(CC(O)=O)c2c1","INDOMETACIN","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",86.3610386721094,8,"Medline_14112899,Medline_4726072,Pmcoa_3226108,Medline_5740565,Medline_8441139,Medline_20401346,Medline_14558211,Medline_17588299","Prepositional,Treat"
8,"Cc1ccc(cn1)-c1ncc(Cl)cc1-c1ccc(cc1)S(C)(=O)=O","ETORICOXIB","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",76.6728607969753,4,"Pmcoa_4791088,Medline_26099603,Pmcoa_1661646,Medline_14558211","AssociationNegative,Prepositional,Treat"
11,"CCCCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1","PHENYLBUTAZONE","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",82.5961691224175,4,"Medline_857623,Medline_843115,Medline_4726072,Medline_6988172","Prepositional"
12,"CANAKINUMAB","CANAKINUMAB","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",75.7609624175737,4,"Pmcoa_3672764,Medline_25177840,Medline_24650777,Pmcoa_5357039","Prepositional,Treat"
13,"IL1B","IL1B","GENE","ACUTE GOUT","ACUTE GOUT","CONDITION",79.9690725617702,4,"Pmcoa_4726773,Pmcoa_2592794,Pmcoa_4585862,Pmcoa_3241704","Prepositional,Treat,Association,Regulation"
14,"CC(C)COc1ccc(cc1C#N)-c1nc(C)c(s1)C(O)=O","FEBUXOSTAT","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",74.5575558705135,2,"Medline_26035033,Medline_27802478","Association,AssociationNegative"
15,"O=c1ncnc2[nH][nH]cc12","ALLOPURINOL","DRUG","ACUTE GOUT","ACUTE GOUT","CONDITION",84.6151369188828,9,"Medline_23588771,Medline_21916803,Medline_3330140,Medline_20690341,Pmcoa_2937138,Pmcoa_3954864,Medline_11579724,Medline_15011730,Medline_27802478","Prepositional,Association,Treat,AssociationNegative"
27,"PTGS2","PTGS2","GENE","ACUTE GOUT","ACUTE GOUT","CONDITION",65.4697732721263,2,"Pmcoa_4791088,Medline_24650777","AssociationNegative,Treat"
0,"CC(C)C(C)C=CC(C)C1CCC2\C(CCCC12C)=C\C=C1CC(O)CCC1=C","VITAMIN D","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",98.2524537358136,345,"Pmcoa_4164897,Medline_16972679,Medline_18830035,Medline_19891375,Medline_28124221,Patent_US20120322767,Pmcoa_2987973,Pmcoa_5266783,Pmcoa_5691742,Pmcoa_3766611,Medline_26698255,Pmcoa_5129897,Medline_17151835,Pmcoa_2621390,Pmcoa_5498589,Medline_26719680,Pmcoa_3599344,Medline_10884183,Medline_10907990,Medline_16939407,Medline_9030833,Medline_20213587,Medline_15775546,Medline_23453218,Medline_21787514,Patent_US20100305324,Patent_US20130123297,Patent_US8372862,Patent_US9090608,Pmcoa_3356951,Medline_2505903,Pmcoa_4268198,Pmcoa_5296623,Pmcoa_4457885,Medline_16156678,Medline_21432375,Medline_26713305,Medline_8753067,Pmcoa_4387784,Pmcoa_4603323,Pmcoa_4691588,Pmcoa_5313364,Pmcoa_5744086,Medline_11128912,Medline_12530170,Medline_10726119,Medline_11285990,Medline_10485988,Medline_12570835,Medline_12133198,Medline_21902297,Medline_15775630,Medline_11358669,Medline_16528410,Medline_15899107,Medline_22118802,Medline_17685250,Medline_17437673,Medline_18054230,Medline_16474946,Medline_16775996,Medline_24058907,Medline_23791847,Medline_22191725,Medline_24974344,Medline_21405146,Medline_26537128,Medline_25177012,Medline_7598461,Medline_7967083,Patent_US20040191344,Medline_9030491,Patent_US20100009948,Patent_WO2010008976A2,Patent_US8324191,Pmcoa_2790094,Pmcoa_2684090,Pmcoa_2843840,Pmcoa_3186889,Pmcoa_3267804,Pmcoa_4595351,Pmcoa_3766590,Pmcoa_2216420,Patent_WO2011132826A1,Pmcoa_5043018,Pmcoa_5480427,Pmcoa_3724247,Pmcoa_5133103,Pmcoa_4358421,Medline_14566385,Medline_1427112,Medline_22539481,Medline_26929915,Medline_24313629,Medline_17128108,Medline_20408443,Medline_21147664,Medline_263316,Medline_23689153,Medline_27048389,Medline_25338271,Patent_US20070196440,Patent_EP1837019A1,Patent_US20150259397,Patent_US20110104230,Patent_US9707318,Patent_US8772270,Pmcoa_4210931,Patent_WO2015138638A1,Pmcoa_4110526,Pmcoa_4213833,Pmcoa_4709104,Pmcoa_4345281,Pmcoa_5558773,Pmcoa_4922805,Pmcoa_5452158,Pmcoa_5545199,Pmcoa_3410172,Pmcoa_5706336,Pmcoa_4691589,Pmcoa_5579664,Medline_10633469,Medline_19484202,Medline_18430394,Medline_9030490,Patent_US20150264969,Pmcoa_2847131,Pmcoa_3634415,Pmcoa_5139797,Medline_22193625,Medline_1527749,Pmcoa_5068478,Medline_25005753,Medline_1081426,Medline_15225842,Medline_26733374,Medline_10322698,Medline_10485974,Medline_11870411,Medline_19078154,Medline_17046425,Medline_17077132,Medline_12943477,Medline_10817579,Medline_11238511,Medline_12107965,Medline_16142848,Medline_19427412,Medline_10929446,Medline_17672084,Medline_11870409,Medline_11916540,Medline_12202471,Medline_16944081,Medline_25666030,Medline_16339300,Medline_15767828,Medline_25879766,Medline_16596461,Medline_16704554,Medline_21489355,Medline_22208763,Medline_22461218,Medline_20730415,Medline_22403108,Medline_1933597,Medline_9751364,Medline_26458289,Medline_24729692,Medline_26209166,Medline_26890207,Medline_29290311,Medline_9273942,Medline_5427975,Medline_8483255,Medline_9030494,Medline_7235840,Medline_29574761,Medline_8846661,Patent_US20150247872,Patent_US20130324505,Patent_US20160077115,Patent_US20080070845,Patent_US20140113885,Patent_WO2008070308A2,Patent_US9671414,Pmcoa_4356885,Pmcoa_4564444,Pmcoa_4677432,Patent_US9606131,Patent_WO2014179737A2,Pmcoa_3974693,Patent_US9052308,Pmcoa_3780483,Patent_WO2006091092A1,Pmcoa_4064514,Pmcoa_2872349,Pmcoa_4235095,Pmcoa_3798690,Pmcoa_3693746,Pmcoa_4085935,Medline_9781548,Pmcoa_3407580,Medline_20011095,Pmcoa_2778445,Pmcoa_3995959,Medline_16334411,Medline_15802782,Medline_21992813,Medline_3107776,Medline_12387807,Medline_15576955,Medline_15885552,Medline_18020534,Medline_18460261,Medline_16669844,Medline_10796394,Medline_1994801,Medline_12677721,Medline_17086935,Medline_20378155,Medline_16816483,Medline_26892579,Medline_27298503,Medline_27874933,Medline_28356869,Medline_8650247,Patent_US20030087822,Patent_US20080108086,Patent_US7893021,Patent_WO2004028444A2,Pmcoa_4975329,Pmcoa_5187818,Pmcoa_3691374,Pmcoa_4138213,Pmcoa_4665860,Pmcoa_4303280,Pmcoa_4077677,Pmcoa_4331605,Pmcoa_4068861,Pmcoa_4951469,Pmcoa_4377766,Pmcoa_4900006,Pmcoa_4926806,Pmcoa_3544313,Pmcoa_5346786,Medline_21228504,Medline_25784778,Pmcoa_4007503,Pmcoa_4346683,Pmcoa_4621228,Pmcoa_2988064,Pmcoa_5042045,Patent_WO2016196925A1,Medline_9323058,Medline_19337715,Pmcoa_3388304,Pmcoa_3207132,Pmcoa_3830691,Medline_23346457,Medline_28236127,Pmcoa_3549392,Patent_US20080031869,Patent_EP2337461A1,Patent_EP2337461B1,Patent_US20110159146,Patent_WO2010021590A1,Medline_23975234,Pmcoa_4446760,Medline_27307163,Medline_9624602,Pmcoa_5192985,Medline_8782129,Pmcoa_4049973,Pmcoa_5404307,Medline_20193095,Medline_21487490,Medline_26338885,Medline_28922293,Pmcoa_2682451,Pmcoa_3061267,Pmcoa_3103147,Pmcoa_5198064,Medline_26701140,Medline_18004026,Medline_24910823,Pmcoa_4046613,Patent_WO1999000135A1,Medline_24665216,Pmcoa_3941188,Medline_28101619,Patent_WO2004028515A1,Pmcoa_5058794,Patent_EP1158297A1,Medline_8681728,Pmcoa_3460728,Medline_22464804,Medline_25166268,Pmcoa_4060200,Pmcoa_5139853,Medline_15524410,Medline_10485982,Pmcoa_3736466,Pmcoa_5306173,Medline_7879731,Pmcoa_2290997,Pmcoa_3247780,Medline_12730780,Medline_23037499,Patent_US20110081323,Patent_US20090298799,Patent_US20070128174,Pmcoa_4427957,Pmcoa_3241350,Medline_20374350,Medline_10446876,Medline_25887546,Medline_27698765,Medline_25709852,Medline_8676558,Pmcoa_4325965,Pmcoa_3346736,Pmcoa_1936264,Pmcoa_3784116,Pmcoa_4403827,Pmcoa_4356160,Pmcoa_4600130,Pmcoa_5038359,Pmcoa_2729412,Medline_24740207,Pmcoa_2883344,Patent_WO2017205939A1,Pmcoa_5664428,Medline_22073949,Pmcoa_2703214,Medline_17323183,Medline_16062010,Medline_24133621,Medline_22048506,Medline_24364223,Medline_23620712,Pmcoa_3221132,Pmcoa_3796667,Pmcoa_4010732,Pmcoa_4520338","Prepositional,Association,Treat,Regulation,Predict,AssociationNegative,Help,AssociationPositive,Similarity,Follow,Part_Of"
1,"NCCC(O)(P(O)(O)=O)P(O)(O)=O","PAMIDRONIC ACID","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",93.6652113271549,61,"Medline_17039127,Medline_21849044,Pmcoa_3175443,Medline_12787715,Medline_12408189,Medline_22766895,Medline_23635416,Pmcoa_3899701,Patent_EP1923052A1,Patent_EP1492502A1,Patent_US20030195170,Patent_WO2003086355A1,Patent_WO2009034580A1,Medline_10643324,Medline_15086695,Medline_10793877,Medline_12054161,Medline_10906023,Medline_23450233,Medline_27566621,Medline_26630983,Medline_7599454,Pmcoa_1936264,Medline_11936708,Medline_10624455,Medline_14616979,Medline_15792214,Medline_19344075,Medline_27379824,Patent_EP2266590A2,Medline_9783331,Patent_EP1490090A2,Patent_EP2316468A1,Patent_EP2316469A1,Patent_US20070232529,Patent_US20090306228,Patent_US20040063628,Patent_US20090253792,Patent_US8394813,Patent_US7060708,Patent_WO2003020200A2,Patent_US7427600,Patent_WO2003079972A2,Medline_15482386,Medline_15151127,Medline_27474528,Medline_29173688,Medline_9132334,Patent_EP2694053A2,Patent_EP1933848A2,Patent_US20080300222,Patent_WO2006024169A1,Patent_WO2012139093A2,Patent_WO2007039635A2,Pmcoa_3042960,Medline_11603525,Medline_12948302,Patent_US20050049225,Patent_US20090181108,Patent_US7781419,Pmcoa_5752641","Prepositional,Treat,AssociationNegative"
3,"IL6","IL6","GENE","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",92.7176242420665,208,"Medline_11281165,Patent_US20140179780,Patent_EP2823819A2,Pmcoa_4206983,Medline_12218373,Patent_EP2417163A2,Patent_WO2010115998A2,Patent_US20030100603,Patent_US20050124689,Patent_US7081476,Patent_US7119117,Patent_WO1997038103A1,Pmcoa_3595138,Medline_11254686,Medline_22176920,Patent_WO2015127320A2,Pmcoa_3260206,Medline_26608861,Patent_EP0912759A2,Patent_EP0912759B1,Pmcoa_4515010,Medline_15240611,Patent_EP2854805A1,Patent_US20150064221,Patent_WO2013158792A1,Medline_12764913,Medline_21483995,Patent_WO2000072864A1,Pmcoa_4433995,Pmcoa_5628357,Pmcoa_5414670,Patent_EP1115876B1,Patent_EP0726954B2,Patent_EP1801121A1,Patent_EP1994053A1,Patent_US7083949,Patent_US6472179,Patent_WO2007071449A1,Pmcoa_5751297,Medline_11113455,Patent_US20050152905,Medline_24122251,Pmcoa_2899792,Medline_12519862,Pmcoa_1308846,Medline_17982198,Medline_19638703,Patent_EP1232150A1,Patent_EP1438048A1,Patent_EP1867646A1,Patent_EP1887003A1,Medline_27539608,Patent_EP1539708A1,Patent_EP1725544A1,Patent_EP1414810A2,Patent_EP1539708B1,Patent_US20020055507,Patent_US20010039290,Patent_EP1147104B1,Patent_EP1163236A1,Patent_EP1395561A1,Patent_EP1725544B1,Patent_EP1786801B1,Patent_EP1163236B1,Patent_EP1549621A1,Patent_EP1756065A1,Patent_US20050107399,Patent_EP1381594A1,Patent_EP1480973A1,Patent_EP1497278A1,Patent_EP1480973B1,Patent_EP1497278B1,Patent_US20050256113,Patent_US20060079519,Patent_US20060235017,Patent_US20070142371,Patent_EP1781315B1,Patent_US20020082256,Patent_US20080267983,Patent_EP1028953A1,Patent_EP1232150B1,Patent_US20030008868,Patent_EP1670787B1,Patent_EP1692116B1,Patent_EP1709965A2,Patent_US20040192748,Patent_EP1745036A2,Patent_EP1392661A1,Patent_EP1567507B1,Patent_EP1690854A1,Patent_EP1408950B1,Patent_EP1414810B1,Patent_US20060100204,Patent_US20020065285,Patent_US20030232865,Patent_US20030225053,Patent_US20030162968,Patent_US20040110755,Patent_US20040152725,Patent_US6492393,Patent_US20030225077,Patent_US20020032195,Patent_EP1567507A1,Patent_US20090023701,Patent_US6080763,Patent_US6506748,Patent_US6656933,Patent_US6765009,Patent_US20040077647,Patent_US7115644,Patent_US7166628,Patent_US20030092702,Patent_US20070275946,Patent_US20020058678,Patent_US20030060455,Patent_US20040019038,Patent_US20040186114,Patent_US20100093734,Patent_US20030083333,Patent_EP2578226B1,Patent_US20030130309,Patent_US20050245536,Patent_EP2578226A1,Patent_US7531560,Patent_US7550461,Patent_US20070032492,Patent_US20100190773,Patent_US20100273797,Patent_US20120171233,Patent_US20100093735,Patent_US8067008,Patent_US20030100608,Patent_US20030125354,Patent_US20110053955,Patent_US20140329758,Patent_US20050032797,Patent_US20060046986,Patent_US20070155724,Patent_US20040102492,Patent_US20050153972,Patent_US6228881,Patent_US6492529,Patent_US20150297693,Patent_US6329415,Patent_US6372773,Patent_US6432995,Patent_US20060276496,Patent_US20070099832,Patent_US7919617,Patent_US20060276453,Patent_US7335657,Patent_US7470692,Patent_US7592332,Patent_US6319921,Patent_US6525046,Patent_US6872726,Patent_US7026476,Patent_US7041669,Patent_US6608052,Patent_US6660732,Patent_US6825184,Patent_US6916814,Patent_US7897599,Patent_US6297381,Patent_US6720321,Patent_US6743788,Patent_US6476023,Patent_US6852717,Patent_US7214802,Patent_US8063094,Patent_US7279475,Patent_US8790653,Patent_US7485657,Patent_US7514458,Patent_US7569568,Patent_WO2003072569A1,Patent_WO2005108387A2,Patent_WO2008098096A1,Patent_US20140163079,Patent_WO1999023091A1,Patent_WO2000055152A1,Patent_WO2004014870A1,Patent_WO2005115991A1,Patent_US7019006,Patent_US7078419,Patent_WO2004014387A1,Patent_US7241758,Patent_US6333325,Patent_US6358945,Patent_US7211575,Patent_US7285545,Patent_US9573911,Patent_WO2001036403A1,Patent_US6242453,Patent_WO2003087085A1,Patent_WO2002083642A1,Patent_WO2002092576A1,Patent_WO2002096876A1,Patent_US7511042,Patent_US7749999,Patent_US7790712,Patent_WO2005090333A1,Patent_WO2003032989A1,Patent_WO2013006758A1,Pmcoa_3226535,Pmcoa_3477708,Medline_27128729,Pmcoa_4851291","Regulation,Similarity,Association,AssociationPositive,Prepositional,AssociationNegative,Part_Of"
4,"OP(O)(=O)O*","PHOSPHATE","DRUG","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",91.9218112757917,20,"Medline_1139439,Medline_20484446,Patent_EP0274158A1,Patent_EP0274158B1,Patent_US5770586,Patent_WO1993024500A1,Patent_US5391743,Patent_WO1993024497A1,Patent_WO1993024499A1,Patent_WO1993024494A1,Patent_WO1994000129A1,Patent_WO1993024496A1,Patent_EP1243592B1,Medline_4208554,Medline_6018063,Patent_EP1243592A2,Patent_US20030228393,Patent_US20010002269,Medline_23237450,Pmcoa_4049942","Regulation,Association,Prepositional,Similarity,AssociationPositive"
5,"ESR1","ESR1","GENE","AGE RELATED OSTEOPOROSIS","AGE RELATED OSTEOPOROSIS","CONDITION",90.7585460412406,91,"Medline_18942332,Pmcoa_4007503,Pmcoa_4745283,Patent_US20020187964,Patent_US20020187967,Patent_US20020187973,Patent_US20020187968,Patent_EP1382340B1,Patent_US5728688,Patent_US20020187966,Patent_US20020187970,Patent_US20020187965,Patent_US20080161277,Patent_US20020187962,Patent_US5922700,Patent_US5780460,Patent_US5955455,Patent_US6432940,Patent_US5824671,Patent_WO1994016709A2,Patent_US6884795,Patent_US6964955,Medline_26343247,Patent_EP2791128A1,Patent_US20130178445,Patent_US20150197506,Patent_US20050064462,Patent_WO2013090921A1,Patent_US9018244,Patent_WO2017059139A1,Patent_WO2014203132A1,Pmcoa_2935455,Patent_WO2005003301A2,Patent_EP2090588A1,Pmcoa_3335081,Medline_11546554,Medline_26187146,Pmcoa_3735399,Medline_16530497,Patent_WO2000007996A2,Medline_10986624,Medline_22870495,Medline_22853318,Patent_EP1341765A1,Patent_EP1341768A1,Patent_EP1345914A1,Patent_WO2002046168A1,Patent_WO2002046164A1,Pmcoa_2679035,Pmcoa_138785,Pmcoa_3793274,Medline_18830041,Medline_19159615,Medline_19432117,Medline_26497104,Medline_21697648,Pmcoa_3880708,Medline_12756940,Medline_12973383,Patent_EP1481251A2,Medline_7651415,Patent_US20040229853,Patent_US20040171595,Patent_US20040224933,Patent_US20060051295,Patent_US20110046402,Patent_US7381718,Patent_US7449572,Patent_WO1998048806A1,Patent_US8258328,Pmcoa_3658274,Pmcoa_3970293,Pmcoa_4774492,Pmcoa_5101006,Medline_12648026,Pmcoa_5779141,Medline_11778544,Patent_WO2017132135A1,Pmcoa_3690905,Pmcoa_5860442,Medline_16916275,Medline_20181977,Medline_11049009,Medline_16397281,Medline_21595855,Medline_22196312,Medline_20532482,Patent_US20170333394,Patent_WO2017201508A1,Pmcoa_3044289,Pmcoa_4033814","Regulation,Prepositional,Association,Treat,AssociationNegative,Part_Of,Modification,AssociationPositive"
